Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15,5,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,17,6,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,11,6,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,157,7,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,53,7,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,467,8,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,262,8,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,82,9,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,65,9,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,11,10,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15,10,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,114,11,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,219,11,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,12,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,12,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,13,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,18,13,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,54,14,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,58,14,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,233,15,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143,15,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95,16,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,107,16,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12480,17,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10678,17,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,260,18,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,273,18,2
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10,19,1
2020-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6,19,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,1,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,1,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,2,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,2,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,86,3,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,3,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,4,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,4,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,7,5,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,12,5,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,6,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,29,6,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,275,7,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,118,7,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,829,8,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,478,8,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,241,9,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,190,9,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8,10,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,7,10,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,222,11,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,137,11,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,12,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,103,12,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,111,13,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,13,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,133,14,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,116,14,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,361,15,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,158,15,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,182,16,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,227,16,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,23177,17,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,19236,17,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,609,18,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,629,18,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,12,19,1
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,7,19,2
2020-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5,23,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,1,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5,1,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,6,2,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,45,3,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,3,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,4,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5,4,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,19,5,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,32,5,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,45,6,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,32,6,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,130,7,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,53,7,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,682,8,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,492,8,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,9,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,73,9,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8,10,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,10,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,145,11,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,121,11,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,67,12,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,12,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,49,13,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,19,13,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,50,14,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,49,14,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,248,15,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,144,15,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,160,16,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,151,16,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14308,17,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,12153,17,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,387,18,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,367,18,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,9,19,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,7,19,2
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,23,1
2020-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,23,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,31,3,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,32,3,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,5,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,19,6,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,15,6,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,91,7,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,41,7,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,368,8,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,296,8,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,9,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,9,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,10,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,10,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,71,11,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,54,11,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,65,12,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,145,12,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,15,13,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,13,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,28,14,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,25,14,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,169,15,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,113,15,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,76,16,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,83,16,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,7550,17,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,6621,17,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,163,18,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,171,18,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,19,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,19,2
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,23,1
2020-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,23,2
2020-01-01,6,Gràcia,29,el Coll,..,1,1
2020-01-01,6,Gràcia,29,el Coll,..,2,1
2020-01-01,6,Gràcia,29,el Coll,29,3,1
2020-01-01,6,Gràcia,29,el Coll,36,3,2
2020-01-01,6,Gràcia,29,el Coll,..,4,2
2020-01-01,6,Gràcia,29,el Coll,5,5,1
2020-01-01,6,Gràcia,29,el Coll,10,5,2
2020-01-01,6,Gràcia,29,el Coll,14,6,1
2020-01-01,6,Gràcia,29,el Coll,15,6,2
2020-01-01,6,Gràcia,29,el Coll,103,7,1
2020-01-01,6,Gràcia,29,el Coll,43,7,2
2020-01-01,6,Gràcia,29,el Coll,218,8,1
2020-01-01,6,Gràcia,29,el Coll,163,8,2
2020-01-01,6,Gràcia,29,el Coll,6,9,1
2020-01-01,6,Gràcia,29,el Coll,7,9,2
2020-01-01,6,Gràcia,29,el Coll,..,10,1
2020-01-01,6,Gràcia,29,el Coll,18,11,1
2020-01-01,6,Gràcia,29,el Coll,8,11,2
2020-01-01,6,Gràcia,29,el Coll,35,12,1
2020-01-01,6,Gràcia,29,el Coll,66,12,2
2020-01-01,6,Gràcia,29,el Coll,7,13,1
2020-01-01,6,Gràcia,29,el Coll,8,13,2
2020-01-01,6,Gràcia,29,el Coll,11,14,1
2020-01-01,6,Gràcia,29,el Coll,7,14,2
2020-01-01,6,Gràcia,29,el Coll,103,15,1
2020-01-01,6,Gràcia,29,el Coll,77,15,2
2020-01-01,6,Gràcia,29,el Coll,24,16,1
2020-01-01,6,Gràcia,29,el Coll,38,16,2
2020-01-01,6,Gràcia,29,el Coll,3422,17,1
2020-01-01,6,Gràcia,29,el Coll,3012,17,2
2020-01-01,6,Gràcia,29,el Coll,62,18,1
2020-01-01,6,Gràcia,29,el Coll,62,18,2
2020-01-01,6,Gràcia,29,el Coll,..,19,1
2020-01-01,6,Gràcia,29,el Coll,..,19,2
2020-01-01,6,Gràcia,30,la Salut,5,2,1
2020-01-01,6,Gràcia,30,la Salut,..,2,2
2020-01-01,6,Gràcia,30,la Salut,23,3,1
2020-01-01,6,Gràcia,30,la Salut,119,3,2
2020-01-01,6,Gràcia,30,la Salut,..,4,1
2020-01-01,6,Gràcia,30,la Salut,..,4,2
2020-01-01,6,Gràcia,30,la Salut,5,5,1
2020-01-01,6,Gràcia,30,la Salut,18,5,2
2020-01-01,6,Gràcia,30,la Salut,16,6,1
2020-01-01,6,Gràcia,30,la Salut,15,6,2
2020-01-01,6,Gràcia,30,la Salut,79,7,1
2020-01-01,6,Gràcia,30,la Salut,37,7,2
2020-01-01,6,Gràcia,30,la Salut,282,8,1
2020-01-01,6,Gràcia,30,la Salut,205,8,2
2020-01-01,6,Gràcia,30,la Salut,30,9,1
2020-01-01,6,Gràcia,30,la Salut,23,9,2
2020-01-01,6,Gràcia,30,la Salut,6,10,1
2020-01-01,6,Gràcia,30,la Salut,..,10,2
2020-01-01,6,Gràcia,30,la Salut,69,11,1
2020-01-01,6,Gràcia,30,la Salut,55,11,2
2020-01-01,6,Gràcia,30,la Salut,34,12,1
2020-01-01,6,Gràcia,30,la Salut,82,12,2
2020-01-01,6,Gràcia,30,la Salut,9,13,1
2020-01-01,6,Gràcia,30,la Salut,..,13,2
2020-01-01,6,Gràcia,30,la Salut,22,14,1
2020-01-01,6,Gràcia,30,la Salut,27,14,2
2020-01-01,6,Gràcia,30,la Salut,102,15,1
2020-01-01,6,Gràcia,30,la Salut,75,15,2
2020-01-01,6,Gràcia,30,la Salut,50,16,1
2020-01-01,6,Gràcia,30,la Salut,55,16,2
2020-01-01,6,Gràcia,30,la Salut,6379,17,1
2020-01-01,6,Gràcia,30,la Salut,5361,17,2
2020-01-01,6,Gràcia,30,la Salut,136,18,1
2020-01-01,6,Gràcia,30,la Salut,136,18,2
2020-01-01,6,Gràcia,30,la Salut,5,19,1
2020-01-01,6,Gràcia,30,la Salut,..,19,2
2020-01-01,6,Gràcia,30,la Salut,..,23,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,..,1,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,..,1,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,..,2,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,8,2,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,146,3,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,158,3,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,6,4,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,7,4,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,14,5,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,61,5,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,60,6,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,57,6,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,325,7,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,209,7,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,1418,8,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,1001,8,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,284,9,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,256,9,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,16,10,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,7,10,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,300,11,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,209,11,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,178,12,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,388,12,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,53,13,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,36,13,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,145,14,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,163,14,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,466,15,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,220,15,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,477,16,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,492,16,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,22729,17,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,18852,17,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,1083,18,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,1033,18,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,18,19,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,23,19,2
2020-01-01,6,Gràcia,31,la Vila de Gràcia,11,23,1
2020-01-01,6,Gràcia,31,la Vila de Gràcia,6,23,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,1,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,1,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5,2,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7,2,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,3,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,92,3,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,10,5,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24,5,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,34,6,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,31,6,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,260,7,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,7,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,836,8,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,629,8,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,9,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,58,9,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7,10,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6,10,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,230,11,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,176,11,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,142,12,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,372,12,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,30,13,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,19,13,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,89,14,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,91,14,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,329,15,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,203,15,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,141,16,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,166,16,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,16556,17,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13940,17,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,358,18,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,343,18,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,19,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6,19,2
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,23,1
2020-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,23,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,1,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,1,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,52,3,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,92,3,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,4,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,15,5,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,26,5,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,55,6,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,48,6,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,139,7,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,73,7,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,801,8,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,651,8,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,38,9,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,28,9,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,10,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,10,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,158,11,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,131,11,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,97,12,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,165,12,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,16,13,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,5,13,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,49,14,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,64,14,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,220,15,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,109,15,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,76,16,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,81,16,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,12203,17,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,10462,17,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,148,18,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,154,18,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,6,19,1
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,19,2
2020-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,23,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,2,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,2,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,28,3,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,43,3,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,4,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,5,5,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,15,5,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,9,6,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,18,6,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,86,7,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,34,7,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,242,8,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,215,8,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,8,9,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,13,9,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,8,10,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,8,10,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,60,11,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,39,11,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,32,12,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,80,12,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,13,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,13,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,19,14,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,18,14,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,117,15,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,89,15,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,27,16,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,34,16,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,4177,17,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,3722,17,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,82,18,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,87,18,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,19,1
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,19,2
2020-01-01,7,Horta-Guinardó,34,Can Baró,..,23,1
